Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2020-10-04,6,1,Navratri,226,27,16,219,282,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",41,48,29,24,5,6,14,4,12,186
2020-10-05,0,0,Navratri,332,27,15,243,290,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",45,66,28,35,5,10,15,4,19,211
2020-10-06,1,0,Navratri,243,27,27,300,266,Air Quality Alert: masks recommended; increase respiratory stock,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",60,98,24,37,12,11,22,6,8,228
2020-10-07,2,0,Navratri,355,28,26,311,297,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",65,75,36,49,7,11,23,6,24,272
2020-10-08,3,0,Navratri,137,28,20,245,309,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",55,68,31,29,13,11,10,8,10,184
2020-10-09,4,0,Navratri,152,29,17,266,287,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",54,56,21,31,6,6,12,7,17,228
2020-10-10,5,1,None,190,28,29,187,247,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",51,61,24,22,3,12,10,2,8,155
2020-10-11,6,1,None,147,28,27,209,234,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",44,78,27,24,6,12,13,3,9,194
2020-10-12,0,0,None,167,28,23,179,202,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",45,48,28,22,12,9,12,12,9,176
2020-10-13,1,0,None,233,28,18,214,206,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",48,65,20,27,5,10,8,7,10,178
2020-10-14,2,0,None,267,28,16,194,208,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",38,58,23,34,8,11,10,4,12,165
2020-10-15,3,0,None,287,28,24,227,225,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",47,63,20,22,7,4,14,3,12,212
2020-10-16,4,0,None,240,28,18,172,204,Air Quality Alert: masks recommended; increase respiratory stock,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",46,44,17,23,5,7,9,7,3,167
2020-10-17,5,1,None,247,28,19,200,208,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",44,45,25,23,8,7,15,1,13,159
2020-10-18,6,1,None,193,27,18,209,210,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",38,56,21,18,5,6,13,4,9,168
2020-10-19,0,0,None,280,27,16,285,253,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",53,69,31,38,8,12,13,6,9,228
2020-10-20,1,0,None,138,27,24,210,243,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",46,75,20,20,4,13,17,1,10,175
2020-10-21,2,0,None,306,27,16,218,248,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",56,62,26,21,5,9,14,4,11,170
2020-10-22,3,0,None,269,27,24,244,242,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",44,65,21,31,6,8,8,6,10,193
2020-10-23,4,0,Diwali,373,27,47,362,296,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,78,"{""nurses"":46,""doctors"":19,""support"":13}",75,129,38,70,12,17,16,7,17,322
2020-10-24,5,1,Diwali,286,27,36,349,342,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,74,"{""nurses"":44,""doctors"":18,""support"":12}",80,94,38,54,11,21,21,13,21,312
2020-10-25,6,1,Diwali,253,27,41,301,359,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",76,126,43,37,8,9,17,4,19,260
2020-10-26,0,0,Diwali,496,28,41,297,333,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",81,87,30,60,5,9,11,6,15,270
2020-10-27,1,0,None,318,28,15,281,311,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",53,67,26,50,10,10,13,3,13,219
2020-10-28,2,0,None,378,27,25,231,292,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",48,65,28,41,8,11,19,6,12,176
2020-10-29,3,0,None,344,27,31,283,289,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",72,100,28,43,5,8,16,8,14,243
2020-10-30,4,0,None,50,27,15,228,270,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",41,59,14,30,1,10,16,6,11,200
2020-10-31,5,1,None,250,26,23,260,278,Air Quality Alert: masks recommended; increase respiratory stock,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",53,73,28,33,8,10,10,5,15,225
2020-11-01,6,1,None,182,27,14,182,237,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",39,44,28,21,10,6,20,2,7,141
2020-11-02,0,0,None,129,28,15,252,253,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",66,71,27,32,9,9,6,5,9,193
2020-11-03,1,0,None,291,28,27,236,244,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",61,64,28,39,4,9,16,9,12,209
2020-11-04,2,0,None,217,27,25,210,251,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",52,76,20,24,4,3,13,1,6,166
2020-11-05,3,0,None,178,27,12,274,255,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",53,57,36,28,6,14,12,6,13,231
2020-11-06,4,0,None,205,27,17,178,234,Air Quality Alert: masks recommended; increase respiratory stock,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",36,56,16,19,9,11,7,5,12,147
2020-11-07,5,1,None,199,27,35,287,255,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",76,99,42,31,9,11,16,7,15,226
2020-11-08,6,1,None,289,28,19,254,253,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",70,62,26,32,12,10,18,6,13,211
2020-11-09,0,0,None,181,27,16,231,281,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",41,55,21,34,4,6,16,5,14,219
2020-11-10,1,0,None,183,26,16,193,234,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",56,45,28,26,5,9,11,5,15,165
2020-11-11,2,0,None,186,25,26,211,230,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",58,78,17,24,5,9,20,3,6,168
2020-11-12,3,0,None,217,25,17,219,225,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",49,54,20,27,7,7,16,3,12,191
2020-11-13,4,0,None,191,26,21,231,237,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",46,83,31,34,6,9,12,6,12,210
2020-11-14,5,1,None,247,28,19,191,235,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",34,50,22,19,6,7,13,5,7,162
2020-11-15,6,1,None,213,28,19,191,211,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",31,54,29,21,5,9,10,6,8,168
2020-11-16,0,0,None,210,28,19,245,229,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",43,61,32,33,9,6,16,6,12,218
2020-11-17,1,0,None,366,29,17,265,244,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",57,69,23,29,8,8,17,1,11,210
2020-11-18,2,0,None,197,28,15,298,278,Normal,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",56,67,25,43,8,6,15,6,20,241
2020-11-19,3,0,None,365,28,20,324,320,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",65,75,49,54,8,13,14,9,11,289
2020-11-20,4,0,None,296,27,19,319,329,Air Quality Alert: masks recommended; increase respiratory stock,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",66,88,46,44,13,10,14,7,15,242
2020-11-21,5,1,None,345,27,16,352,349,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,75,"{""nurses"":44,""doctors"":18,""support"":13}",71,89,38,54,16,18,17,8,16,282
2020-11-22,6,1,None,372,26,22,321,358,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",70,81,32,49,13,11,14,12,23,282
2020-11-23,0,0,None,243,26,18,258,329,Air Quality Alert: masks recommended; increase respiratory stock,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",58,72,26,42,6,7,17,9,15,206
2020-11-24,1,0,None,237,26,15,189,273,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",46,53,20,23,9,5,17,3,13,143
2020-11-25,2,0,None,171,26,25,286,259,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",68,81,30,31,6,15,17,3,14,254
2020-11-26,3,0,None,131,26,18,262,254,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",41,67,24,25,6,10,20,4,17,219
2020-11-27,4,0,None,162,28,21,221,265,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",49,58,28,30,5,5,14,6,10,191
2020-11-28,5,1,None,177,27,24,259,256,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",61,72,39,35,3,8,17,3,12,232
2020-11-29,6,1,None,252,27,18,209,243,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",53,72,25,23,4,4,8,8,10,185
2020-11-30,0,0,None,262,27,23,245,248,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",64,77,25,33,11,14,15,6,19,202
2020-12-01,1,0,None,60,28,13,223,241,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",48,54,22,21,6,13,15,0,11,195
2020-12-02,2,0,None,114,28,20,187,229,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",49,49,24,21,9,11,9,6,9,156
2020-12-03,3,0,None,137,26,20,280,248,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",68,73,47,34,13,7,14,6,11,236
2020-12-04,4,0,None,143,26,25,301,270,Normal,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",72,81,40,31,8,14,20,5,8,254
2020-12-05,5,1,None,189,26,22,252,302,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",37,73,33,33,5,15,10,3,13,231
2020-12-06,6,1,None,60,26,27,257,281,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",62,97,26,24,6,10,17,7,14,233
2020-12-07,0,0,None,176,26,16,277,286,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",63,67,26,39,9,11,12,3,16,239
2020-12-08,1,0,None,140,26,21,230,272,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",44,75,30,26,4,5,17,8,12,216
2020-12-09,2,0,None,150,27,24,232,255,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",61,71,23,27,2,13,18,4,9,204
2020-12-10,3,0,None,142,27,24,272,264,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",64,66,23,32,6,11,18,10,11,244
2020-12-11,4,0,None,227,26,28,401,318,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,86,"{""nurses"":51,""doctors"":21,""support"":14}",88,115,45,42,12,22,15,5,30,340
2020-12-12,5,1,None,186,26,26,272,330,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",57,84,33,27,5,6,21,2,15,240
2020-12-13,6,1,None,166,25,31,275,340,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",50,81,42,29,9,8,15,1,12,205
2020-12-14,0,0,None,290,24,17,281,299,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",71,81,26,46,7,4,21,2,15,246
2020-12-15,1,0,None,117,25,23,323,303,Normal,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",76,83,44,33,6,18,23,9,15,277
2020-12-16,2,0,None,137,25,19,306,314,Normal,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",76,74,43,42,9,11,20,7,15,268
2020-12-17,3,0,None,249,25,29,276,320,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",59,86,27,51,15,12,12,8,14,247
2020-12-18,4,0,None,224,25,11,307,311,Air Quality Alert: masks recommended; increase respiratory stock,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",64,60,43,34,8,8,21,7,12,262
2020-12-19,5,1,None,202,26,21,282,298,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",44,61,37,37,13,9,15,2,16,200
2020-12-20,6,1,None,166,25,24,268,301,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,65,31,40,7,12,13,9,8,267
2020-12-21,0,0,None,212,24,24,387,331,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,82,"{""nurses"":49,""doctors"":20,""support"":13}",84,106,41,54,15,18,16,8,22,369
2020-12-22,1,0,None,113,23,19,269,329,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,63,39,21,6,11,16,5,12,233
2020-12-23,2,0,None,259,23,17,292,327,Air Quality Alert: masks recommended; increase respiratory stock,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",62,81,33,27,8,10,15,4,18,241
2020-12-24,3,0,None,142,24,19,266,294,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",61,61,29,34,8,10,17,5,10,212
2020-12-25,4,0,Christmas,204,25,20,304,310,Air Quality Alert: masks recommended; increase respiratory stock,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",63,75,28,41,10,8,16,9,23,247
2020-12-26,5,1,None,60,25,23,262,299,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",52,84,34,24,11,8,22,3,15,258
2020-12-27,6,1,None,243,25,20,327,311,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",64,102,40,42,10,6,20,7,22,297
2020-12-28,0,0,None,218,23,25,328,329,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",64,85,51,37,4,20,27,5,16,265
2020-12-29,1,0,None,231,22,19,309,335,Air Quality Alert: masks recommended; increase respiratory stock,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",58,95,50,32,11,11,15,7,16,257
2020-12-30,2,0,None,171,23,21,283,321,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",54,62,34,32,2,15,13,4,15,226
2020-12-31,3,0,None,286,25,20,327,323,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",68,83,46,36,11,14,23,2,18,250
2021-01-01,4,0,None,198,26,19,171,276,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",35,67,28,26,2,16,7,5,15,129
2021-01-02,5,1,None,151,25,18,193,249,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",38,48,22,22,3,10,7,1,16,200
2021-01-03,6,1,None,214,24,20,153,177,Air Quality Alert: masks recommended; increase respiratory stock,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",34,43,13,20,4,4,7,1,12,122
2021-01-04,0,0,None,173,24,18,204,194,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,58,27,21,6,9,8,2,9,172
2021-01-05,1,0,None,139,24,16,212,208,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",61,64,24,23,8,8,10,6,14,178
2021-01-06,2,0,None,73,25,25,141,203,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",36,53,13,17,4,4,11,4,7,131
2021-01-07,3,0,None,264,25,25,204,190,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",48,81,27,28,12,11,13,3,17,171
2021-01-08,4,0,None,60,25,28,190,189,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",48,57,28,25,6,7,8,5,10,164
2021-01-09,5,1,None,193,26,22,247,227,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",49,68,28,31,6,12,21,3,17,230
2021-01-10,6,1,None,60,27,17,201,220,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,63,23,14,5,10,8,4,9,163
2021-01-11,0,0,None,184,27,23,197,229,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",56,56,26,30,8,3,11,6,10,157
2021-01-12,1,0,None,112,28,22,195,203,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",41,53,21,25,8,7,11,5,7,194
2021-01-13,2,0,None,230,27,19,165,205,Air Quality Alert: masks recommended; increase respiratory stock,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",36,48,18,20,2,5,9,0,12,128
2021-01-14,3,0,None,209,25,18,267,227,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,63,23,42,8,18,16,4,13,218
2021-01-15,4,0,None,159,24,19,193,219,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",60,60,28,17,6,9,16,3,16,153
2021-01-16,5,1,None,141,23,20,242,241,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",46,70,29,22,5,8,15,3,15,210
2021-01-17,6,1,None,202,24,17,182,213,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",30,52,16,25,6,3,8,3,8,153
2021-01-18,0,0,None,73,24,20,209,227,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",43,60,21,13,9,8,8,4,13,155
2021-01-19,1,0,None,195,25,22,223,215,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",49,56,17,18,9,8,9,5,11,194
2021-01-20,2,0,None,194,25,22,210,222,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",36,75,28,24,2,5,6,4,16,202
2021-01-21,3,0,None,234,23,20,267,247,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",62,64,30,28,7,9,20,6,8,211
2021-01-22,4,0,None,60,23,27,170,226,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",53,45,21,23,4,7,8,5,6,165
2021-01-23,5,1,None,176,24,22,248,236,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",63,62,30,36,9,5,16,3,8,220
2021-01-24,6,1,None,60,24,10,232,226,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",48,55,35,24,8,10,13,4,6,180
2021-01-25,0,0,None,477,23,23,242,256,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",56,76,31,43,8,10,10,6,18,235
2021-01-26,1,0,RepublicDay,252,22,30,290,266,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",72,79,26,30,16,9,17,6,11,260
2021-01-27,2,0,None,130,22,21,193,258,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",39,39,18,21,8,3,15,3,7,169
2021-01-28,3,0,None,382,22,29,226,253,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",64,72,33,32,6,15,15,1,6,192
2021-01-29,4,0,None,89,23,17,240,233,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",48,63,21,27,9,5,16,4,10,200
2021-01-30,5,1,None,98,23,17,236,245,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",40,71,26,27,8,11,19,5,14,194
2021-01-31,6,1,None,207,24,14,181,235,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",39,56,30,30,7,5,15,2,13,143
2021-02-01,0,0,None,253,26,15,250,239,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",60,71,33,35,10,13,11,5,17,223
2021-02-02,1,0,None,214,26,28,218,238,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",51,71,23,27,5,17,16,4,17,171
2021-02-03,2,0,None,60,25,17,184,233,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",52,47,19,15,1,10,9,3,5,164
2021-02-04,3,0,None,60,24,17,185,213,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",48,44,21,23,5,3,12,2,8,166
2021-02-05,4,0,None,213,24,18,206,209,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,54,16,28,11,12,11,6,13,180
2021-02-06,5,1,None,173,25,18,177,207,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",41,47,25,20,5,9,12,3,5,144
2021-02-07,6,1,None,172,26,20,141,193,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",43,35,19,17,3,9,6,9,10,129
2021-02-08,0,0,None,60,25,18,211,181,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",45,53,27,18,7,9,14,5,14,174
2021-02-09,1,0,None,93,24,21,224,212,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",49,56,34,21,7,5,14,4,12,172
2021-02-10,2,0,None,137,24,14,172,214,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",40,56,30,20,8,10,13,6,4,144
2021-02-11,3,0,None,99,25,22,151,202,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",42,49,18,8,8,4,8,2,6,126
2021-02-12,4,0,None,173,25,23,156,165,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",36,69,18,22,4,10,8,2,8,127
2021-02-13,5,1,None,87,24,19,203,183,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",44,47,26,24,6,6,13,7,6,204
2021-02-14,6,1,None,77,24,24,209,209,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",48,73,26,27,4,7,7,0,8,216
2021-02-15,0,0,None,248,24,19,260,238,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",41,67,21,44,5,9,17,4,13,214
2021-02-16,1,0,None,125,24,22,226,252,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",60,72,27,23,3,10,9,3,11,201
2021-02-17,2,0,None,242,24,26,258,267,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",56,80,25,38,10,16,10,3,16,199
2021-02-18,3,0,None,339,26,19,243,252,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",57,70,32,30,8,8,10,6,7,210
2021-02-19,4,0,None,229,26,25,219,247,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",64,75,25,23,8,4,13,2,15,195
2021-02-20,5,1,None,396,26,27,302,267,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",57,70,37,51,16,15,20,2,17,244
2021-02-21,6,1,None,113,27,26,160,235,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",35,49,17,14,4,4,8,5,9,121
2021-02-22,0,0,None,243,27,18,198,236,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",45,51,33,30,5,5,17,3,12,167
2021-02-23,1,0,None,296,27,22,224,202,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",51,55,26,31,8,12,14,2,3,199
2021-02-24,2,0,None,64,27,24,214,233,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",44,55,33,20,11,10,11,3,17,158
2021-02-25,3,0,None,106,28,22,239,232,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",58,56,29,30,10,8,7,2,11,220
2021-02-26,4,0,None,199,26,25,225,248,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",52,70,25,30,7,8,12,3,7,182
2021-02-27,5,1,None,120,26,22,234,248,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",59,59,25,18,6,8,24,1,9,199
2021-02-28,6,1,None,150,28,18,175,222,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",48,57,25,20,2,5,15,2,14,154
2021-03-01,0,0,None,76,28,21,276,242,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",56,77,26,28,12,14,18,7,15,222
2021-03-02,1,0,None,180,28,32,219,240,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",63,87,33,38,10,12,8,2,15,170
2021-03-03,2,0,None,139,28,21,222,249,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",54,60,24,29,6,7,13,2,11,188
2021-03-04,3,0,None,46,29,28,203,229,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",46,56,24,22,3,7,11,4,8,149
2021-03-05,4,0,None,152,28,17,255,234,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",51,76,34,23,7,4,16,4,13,215
2021-03-06,5,1,None,160,26,26,217,240,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",58,54,31,24,6,14,17,4,7,198
2021-03-07,6,1,None,148,27,19,235,254,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",53,55,27,21,7,9,13,5,11,216
