Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2023-10-07,5,1,Navratri,267,27,23,224,277,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",43,63,43,28,2,11,13,6,11,194
2023-10-08,6,1,Navratri,256,28,26,242,263,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",47,67,27,35,7,10,15,3,12,217
2023-10-09,0,0,Navratri,226,28,14,305,270,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",61,73,40,37,7,14,15,8,12,271
2023-10-10,1,0,None,332,28,15,255,284,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",52,61,37,32,10,4,14,8,8,200
2023-10-11,2,0,None,243,28,27,242,284,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",52,70,31,31,5,12,21,6,13,214
2023-10-12,3,0,None,355,28,26,276,268,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",64,76,38,45,17,7,24,7,12,220
2023-10-13,4,0,None,137,29,20,251,265,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",60,65,31,23,5,7,16,7,13,220
2023-10-14,5,1,None,152,28,19,237,263,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",57,48,29,29,3,13,20,3,14,205
2023-10-15,6,1,None,190,29,29,163,225,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",34,51,13,15,5,8,13,2,7,149
2023-10-16,0,0,None,147,29,25,244,225,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",51,67,35,34,12,13,15,8,18,211
2023-10-17,1,0,None,167,28,23,218,226,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",44,73,26,21,6,10,8,7,10,183
2023-10-18,2,0,None,233,29,18,183,223,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",33,57,21,31,8,11,9,4,12,156
2023-10-19,3,0,None,267,29,16,238,230,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",43,62,21,22,7,5,12,6,16,220
2023-10-20,4,0,None,287,29,24,220,235,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,57,28,40,9,12,11,2,11,186
2023-10-21,5,1,None,240,29,20,224,242,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",50,70,27,33,4,7,17,2,11,195
2023-10-22,6,1,None,247,29,19,183,223,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",40,56,26,35,3,11,13,2,10,150
2023-10-23,0,0,Diwali,302,29,25,338,258,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,72,"{""nurses"":43,""doctors"":17,""support"":12}",58,101,34,43,8,11,21,10,16,264
2023-10-24,1,0,Diwali,307,29,36,257,270,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",57,97,40,55,8,8,15,5,18,231
2023-10-25,2,0,Diwali,402,28,45,489,386,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,102,"{""nurses"":62,""doctors"":25,""support"":15}",104,130,62,85,9,20,22,9,25,427
2023-10-26,3,0,Diwali,390,28,49,367,398,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,78,"{""nurses"":46,""doctors"":19,""support"":13}",77,136,31,69,10,19,25,7,20,367
2023-10-27,4,0,None,259,28,18,238,382,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",57,51,34,27,7,14,13,4,18,211
2023-10-28,5,1,None,270,27,23,230,289,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",35,68,28,31,14,14,10,3,12,195
2023-10-29,6,1,None,376,28,24,250,252,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",45,57,31,30,6,8,19,2,21,208
2023-10-30,0,0,None,377,28,23,243,255,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",57,51,31,37,6,10,17,9,19,198
2023-10-31,1,0,None,160,28,22,214,255,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",44,54,24,25,5,12,16,3,15,193
2023-11-01,2,0,None,265,28,19,217,239,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",52,54,22,33,6,6,17,4,11,180
2023-11-02,3,0,None,193,28,21,202,231,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,51,20,20,4,2,16,5,9,178
2023-11-03,4,0,None,253,28,31,291,249,Air Quality Alert: masks recommended; increase respiratory stock,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",70,96,30,31,14,7,24,5,15,233
2023-11-04,5,1,None,50,29,16,248,257,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",57,48,36,31,7,12,16,3,14,217
2023-11-05,6,1,None,250,29,23,301,300,Air Quality Alert: masks recommended; increase respiratory stock,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",90,81,22,28,5,17,16,5,13,273
2023-11-06,0,0,None,182,29,12,288,292,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",52,73,32,29,6,13,12,4,13,238
2023-11-07,1,0,None,129,28,15,271,299,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",55,70,32,26,13,11,17,6,15,241
2023-11-08,2,0,None,291,28,27,266,298,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",49,81,30,21,7,7,15,4,15,233
2023-11-09,3,0,None,217,29,25,214,262,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",59,68,30,21,6,5,14,4,11,203
2023-11-10,4,0,None,178,28,12,244,256,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",44,65,19,29,7,16,13,8,11,195
2023-11-11,5,1,None,205,29,19,219,239,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,53,26,25,7,5,21,4,9,190
2023-11-12,6,1,None,199,30,35,248,249,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",57,61,27,33,13,12,12,5,11,213
2023-11-13,0,0,None,289,28,18,231,240,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,66,36,31,12,10,10,7,13,189
2023-11-14,1,0,None,181,28,16,272,265,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",58,69,31,33,10,12,25,6,9,222
2023-11-15,2,0,None,183,27,16,219,255,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,78,24,21,4,1,19,5,9,191
2023-11-16,3,0,None,186,27,26,272,264,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,96,34,24,7,7,19,2,15,227
2023-11-17,4,0,None,217,27,17,289,271,Air Quality Alert: masks recommended; increase respiratory stock,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",75,74,42,32,11,14,20,6,18,260
2023-11-18,5,1,None,378,27,23,358,328,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,76,"{""nurses"":45,""doctors"":18,""support"":13}",64,100,41,57,9,13,16,8,22,278
2023-11-19,6,1,None,247,27,19,248,324,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",49,68,33,31,5,9,8,5,14,199
2023-11-20,0,0,None,213,28,17,236,291,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",52,70,31,28,5,5,16,3,11,209
2023-11-21,1,0,None,210,29,19,267,261,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",55,68,23,32,5,12,16,5,13,230
2023-11-22,2,0,None,366,28,17,259,273,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",66,59,28,38,7,11,13,4,10,205
2023-11-23,3,0,None,197,27,15,229,272,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,51,23,11,5,8,12,5,11,202
2023-11-24,4,0,None,215,28,20,228,258,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",61,67,33,30,9,5,16,3,16,185
2023-11-25,5,1,None,296,28,21,257,254,Air Quality Alert: masks recommended; increase respiratory stock,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",69,76,27,38,6,6,21,4,13,213
2023-11-26,6,1,None,345,27,16,322,284,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",55,84,30,44,16,15,26,6,16,289
2023-11-27,0,0,None,372,26,20,323,319,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",68,87,37,36,5,11,14,12,23,282
2023-11-28,1,0,None,243,26,18,287,335,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",63,69,44,39,5,7,20,10,12,251
2023-11-29,2,0,None,237,25,15,283,323,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,61,33,34,11,8,24,7,11,226
2023-11-30,3,0,None,171,25,25,202,281,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",37,61,18,28,6,7,12,5,10,186
2023-12-01,4,0,None,102,25,18,244,264,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",39,63,22,22,6,8,17,2,9,216
2023-12-02,5,1,None,129,26,23,227,238,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",54,62,26,27,8,4,20,6,12,166
2023-12-03,6,1,None,142,28,24,278,273,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",64,70,29,22,4,14,13,5,19,259
2023-12-04,0,0,None,208,28,16,282,285,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",56,67,34,34,10,11,20,6,12,244
2023-12-05,1,0,None,217,28,23,374,333,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,79,"{""nurses"":47,""doctors"":19,""support"":13}",98,94,46,43,9,11,27,8,21,312
2023-12-06,2,0,None,363,27,13,306,340,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",58,76,33,41,8,15,20,6,15,261
2023-12-07,3,0,None,114,26,20,259,331,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",64,64,33,29,10,14,15,10,15,239
2023-12-08,4,0,None,137,26,20,313,304,Normal,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",66,75,42,24,9,15,29,9,18,255
2023-12-09,5,1,None,143,26,27,260,293,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",49,79,26,25,8,9,24,5,16,206
2023-12-10,6,1,None,189,27,22,195,279,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",52,57,23,39,8,8,9,1,8,173
2023-12-11,0,0,None,60,27,25,336,273,Normal,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",66,101,43,35,11,13,22,5,19,260
2023-12-12,1,0,None,176,25,16,281,292,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",78,83,35,37,7,10,22,5,14,220
2023-12-13,2,0,None,140,25,21,264,315,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",57,69,35,31,10,9,19,4,11,233
2023-12-14,3,0,None,150,26,24,246,282,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",58,60,34,27,10,10,13,7,9,196
2023-12-15,4,0,None,142,26,24,329,304,Normal,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",76,84,34,25,8,13,24,9,16,255
2023-12-16,5,1,None,227,25,31,285,297,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",71,80,37,33,6,13,12,8,15,237
2023-12-17,6,1,None,186,26,26,304,331,Normal,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",68,61,38,39,3,15,18,7,17,261
2023-12-18,0,0,None,166,27,31,256,294,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",51,72,29,18,7,12,16,3,5,241
2023-12-19,1,0,None,171,27,21,313,301,Normal,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",64,71,31,28,10,14,20,9,17,295
2023-12-20,2,0,None,240,26,23,327,323,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",75,74,38,34,12,14,21,6,22,275
2023-12-21,3,0,None,241,26,18,310,332,Air Quality Alert: masks recommended; increase respiratory stock,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",49,77,38,41,10,12,14,5,12,291
2023-12-22,4,0,None,65,26,18,282,322,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",48,68,38,35,9,11,19,3,16,204
2023-12-23,5,1,None,224,26,13,298,322,Air Quality Alert: masks recommended; increase respiratory stock,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",49,75,39,44,12,17,22,4,11,227
2023-12-24,6,1,None,202,26,21,287,307,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",67,76,33,31,6,12,14,9,7,218
2023-12-25,0,0,Christmas,166,25,22,290,311,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",78,76,37,38,7,10,17,6,12,259
2023-12-26,1,0,None,212,26,24,276,301,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",54,70,41,43,3,10,21,5,14,244
2023-12-27,2,0,None,113,26,19,328,309,Normal,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",73,74,41,30,7,11,17,6,16,288
2023-12-28,3,0,None,259,26,17,292,309,Air Quality Alert: masks recommended; increase respiratory stock,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",54,66,41,35,9,11,19,6,13,233
2023-12-29,4,0,None,142,26,19,280,311,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",50,76,28,31,7,15,13,7,15,257
2023-12-30,5,1,None,204,25,22,268,295,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",59,65,31,38,11,9,19,5,7,234
2023-12-31,6,1,None,60,25,23,293,293,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",54,75,40,32,8,7,14,6,20,267
2024-01-01,0,0,None,243,25,18,246,287,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",48,66,40,29,4,9,15,11,8,194
2024-01-02,1,0,None,218,25,25,255,277,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",58,84,36,50,11,10,15,5,8,203
2024-01-03,2,0,None,231,24,19,227,261,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",48,62,34,24,6,4,18,1,13,182
2024-01-04,3,0,None,171,24,21,247,257,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",57,69,32,31,5,6,17,3,19,230
2024-01-05,4,0,None,286,23,20,200,246,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",51,59,29,28,11,7,10,6,9,196
2024-01-06,5,1,None,198,25,21,184,218,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",51,52,19,28,6,10,7,1,15,158
2024-01-07,6,1,None,151,25,18,240,229,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",49,62,30,28,8,1,15,1,16,174
2024-01-08,0,0,None,214,27,18,190,219,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",59,56,26,22,8,7,6,6,8,162
2024-01-09,1,0,None,173,26,18,237,230,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",48,85,34,26,10,9,15,13,11,199
2024-01-10,2,0,None,139,26,16,200,227,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",51,47,28,32,4,10,17,1,14,189
2024-01-11,3,0,None,73,27,25,150,207,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",49,48,21,10,7,10,13,4,5,105
2024-01-12,4,0,None,264,28,25,203,193,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",49,57,29,34,6,8,7,5,7,176
2024-01-13,5,1,None,60,27,31,221,209,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",69,67,25,20,4,6,11,6,13,204
2024-01-14,6,1,None,193,26,22,238,241,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",46,66,21,30,7,9,17,5,8,191
2024-01-15,0,0,None,60,25,15,166,214,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",40,48,17,15,2,6,11,1,3,156
2024-01-16,1,0,None,184,23,23,214,212,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",48,60,28,29,5,5,15,5,9,210
2024-01-17,2,0,None,112,22,22,183,201,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",41,66,24,18,6,7,7,4,9,196
2024-01-18,3,0,None,230,22,19,209,212,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",42,50,31,27,6,5,15,5,10,188
2024-01-19,4,0,None,209,22,18,225,211,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",43,62,28,31,7,10,13,5,15,176
2024-01-20,5,1,None,159,23,21,231,234,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",56,78,20,29,11,11,18,4,5,220
2024-01-21,6,1,None,141,24,20,183,227,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",54,61,22,8,5,8,10,3,9,148
2024-01-22,0,0,None,202,23,21,215,226,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",33,50,31,26,6,10,10,6,11,178
2024-01-23,1,0,None,302,24,31,237,218,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",66,92,25,28,8,6,7,5,10,211
2024-01-24,2,0,None,195,24,22,198,232,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",56,62,24,18,6,6,14,3,11,174
2024-01-25,3,0,None,194,24,22,281,259,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",52,78,36,23,14,9,15,5,13,256
2024-01-26,4,0,RepublicDay,234,24,20,207,248,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",45,63,18,22,2,4,12,7,11,175
2024-01-27,5,1,None,60,25,30,202,240,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",58,62,31,15,9,4,15,6,8,188
2024-01-28,6,1,None,176,25,22,264,244,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",68,68,34,22,4,11,10,7,15,244
2024-01-29,0,0,None,364,25,9,224,239,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",46,54,34,46,7,7,8,4,13,185
2024-01-30,1,0,None,173,25,23,261,262,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",67,63,30,32,9,7,21,4,20,245
2024-01-31,2,0,None,252,24,30,207,244,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",48,64,18,31,11,3,15,5,8,170
2024-02-01,3,0,None,384,23,21,266,259,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",62,66,19,35,10,3,20,4,25,209
2024-02-02,4,0,None,128,24,29,223,251,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",40,69,27,21,7,15,12,4,6,182
2024-02-03,5,1,None,89,26,19,204,239,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",52,81,19,20,6,6,9,1,9,167
2024-02-04,6,1,None,98,26,17,178,213,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",38,48,16,24,8,7,10,5,12,147
2024-02-05,0,0,None,207,26,12,165,200,Air Quality Alert: masks recommended; increase respiratory stock,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",38,58,20,21,5,7,7,1,13,128
2024-02-06,1,0,None,253,26,15,218,205,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",57,61,29,31,8,9,16,7,9,184
2024-02-07,2,0,None,214,26,28,214,204,Air Quality Alert: masks recommended; increase respiratory stock,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",45,68,22,28,11,6,20,6,14,184
2024-02-08,3,0,None,60,26,17,188,218,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",39,51,24,20,5,8,8,1,13,156
2024-02-09,4,0,None,60,25,17,199,213,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",38,51,20,17,6,8,10,6,15,178
2024-02-10,5,1,None,213,25,20,187,197,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",45,59,27,24,7,5,10,5,9,163
2024-02-11,6,1,None,512,24,18,272,234,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",47,70,39,38,7,13,19,4,13,214
2024-02-12,0,0,None,172,24,18,223,234,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",50,74,33,25,10,13,15,4,14,182
2024-02-13,1,0,None,60,25,18,159,239,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",37,55,19,17,8,6,10,4,3,132
2024-02-14,2,0,None,93,26,21,175,202,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",35,49,23,11,7,8,8,7,9,156
2024-02-15,3,0,None,137,26,14,158,173,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",37,42,16,13,1,5,11,5,8,133
2024-02-16,4,0,None,99,26,22,160,168,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",33,52,18,11,5,3,11,1,11,139
2024-02-17,5,1,None,173,26,25,238,192,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",48,72,32,32,5,6,10,3,5,198
2024-02-18,6,1,None,87,27,19,232,226,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",45,76,28,25,7,11,20,6,11,194
2024-02-19,0,0,None,77,26,22,189,231,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",45,45,20,15,4,4,17,2,6,168
2024-02-20,1,0,None,248,26,19,226,224,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,60,20,34,6,9,14,3,15,194
2024-02-21,2,0,None,125,24,22,242,232,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",33,45,30,17,11,13,21,3,7,222
2024-02-22,3,0,None,242,24,26,299,268,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",52,85,35,41,10,14,17,3,14,253
2024-02-23,4,0,None,543,24,19,294,289,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",66,63,39,45,10,12,17,4,6,274
2024-02-24,5,1,None,229,25,28,166,264,Air Quality Alert: masks recommended; increase respiratory stock,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",41,63,21,14,5,5,20,2,4,145
2024-02-25,6,1,None,192,26,27,192,232,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",44,60,21,24,3,8,18,1,15,149
2024-02-26,0,0,None,113,26,24,168,183,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",38,48,28,21,5,3,11,3,6,131
2024-02-27,1,0,None,243,28,18,245,216,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",73,63,28,26,6,14,14,1,13,174
2024-02-28,2,0,None,296,28,22,296,253,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",56,81,26,34,18,14,18,5,17,226
2024-02-29,3,0,None,64,28,24,223,270,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",37,70,24,12,10,10,8,2,11,202
2024-03-01,4,0,None,77,28,22,223,259,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",56,59,24,28,7,7,14,4,5,167
2024-03-02,5,1,None,144,26,28,274,257,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",63,81,43,35,7,13,19,4,23,226
2024-03-03,6,1,None,87,25,22,218,256,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,81,32,26,8,6,12,1,9,178
2024-03-04,0,0,None,109,23,17,204,254,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",47,58,28,21,3,6,13,6,12,167
2024-03-05,1,0,None,76,24,21,245,238,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",68,74,31,25,8,19,17,6,10,231
2024-03-06,2,0,None,180,24,32,203,236,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",37,62,19,25,8,6,14,2,15,167
2024-03-07,3,0,None,139,26,21,199,234,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",39,54,23,20,7,4,8,6,6,143
